id,name,type,mode,octave,inversion,split
17122,A-5-iii-VI-ii-V-147,progression,iii-VI-ii-V,5,147,train
17123,G-7-I-i#-ii-V-51,progression,I-i#-ii-V,7,51,train
17124,B-4-ii#-V#-ii-V-173,progression,ii#-V#-ii-V,4,173,test
17125,F#-4-ii#-V#-ii-V-158,progression,ii#-V#-ii-V,4,158,train
17126,D-4-I-IV7-iii-VI7-19,progression,I-IV7-iii-VI7,4,19,test
17127,G-4-ii#-V#-ii-V-140,progression,ii#-V#-ii-V,4,140,train
17128,Eb-5-i-vi-ii-V-min-35,progression,i-vi-ii-V-min,5,35,train
17129,E-4-ii#-V#-ii-V-86,progression,ii#-V#-ii-V,4,86,train
17130,F#-4-ii-triV-I-42,progression,ii-triV-I,4,42,test
17131,Bb-2-iii-VI-ii-V-122,progression,iii-VI-ii-V,2,122,train
17132,A-7-ii#-V#-ii-V-99,progression,ii#-V#-ii-V,7,99,train
17133,C#-4-I-IV7-iii-VI7-228,progression,I-IV7-iii-VI7,4,228,validation
17134,E-7-I-IV7-iii-VI7-181,progression,I-IV7-iii-VI7,7,181,train
17135,D-7-iii-VI-ii-V-126,progression,iii-VI-ii-V,7,126,train
17136,Ab-3-I-IV7-iii-VI7-136,progression,I-IV7-iii-VI7,3,136,train
17137,A-3-I-IV7-iii-VI7-115,progression,I-IV7-iii-VI7,3,115,train
17138,Ab-5-I-VI-ii-V-maj-17,progression,I-VI-ii-V-maj,5,17,validation
17139,F#-6-I-IV7-iii-VI7-60,progression,I-IV7-iii-VI7,6,60,train
17140,B-2-I-IV7-iii-VI7-158,progression,I-IV7-iii-VI7,2,158,train
17141,F#-6-ii#-V#-ii-V-193,progression,ii#-V#-ii-V,6,193,validation
17142,G-4-I-VI-ii-V-maj-238,progression,I-VI-ii-V-maj,4,238,train
17143,A-2-I-IV7-iii-VI7-166,progression,I-IV7-iii-VI7,2,166,train
17144,Bb-5-I-i#-ii-V-129,progression,I-i#-ii-V,5,129,train
17145,G-3-iii-VI-ii-V-242,progression,iii-VI-ii-V,3,242,train
17146,C#-4-ii-V-i-min-28,progression,ii-V-i-min,4,28,train
17147,D-4-I-i#-ii-V-18,progression,I-i#-ii-V,4,18,train
17148,B-6-I-VI-ii-V-maj-151,progression,I-VI-ii-V-maj,6,151,train
17149,C#-6-I-i#-ii-V-172,progression,I-i#-ii-V,6,172,test
17150,Eb-5-i-vi-ii-V-min-254,progression,i-vi-ii-V-min,5,254,test
17151,Bb-2-I-IV7-iii-VI7-100,progression,I-IV7-iii-VI7,2,100,train
17152,Eb-7-i-vi-ii-V-min-139,progression,i-vi-ii-V-min,7,139,train
17153,G-5-ii#-V#-ii-V-176,progression,ii#-V#-ii-V,5,176,test
17154,Eb-4-I-IV7-iii-VI7-15,progression,I-IV7-iii-VI7,4,15,train
17155,E-6-iii-VI-ii-V-216,progression,iii-VI-ii-V,6,216,train
17156,E-1-I-i#-ii-V-74,progression,I-i#-ii-V,1,74,train
17157,G-5-I-IV7-iii-VI7-100,progression,I-IV7-iii-VI7,5,100,train
17158,C-8-I-IV7-iii-VI7-17,progression,I-IV7-iii-VI7,8,17,test
17159,F#-2-I-VI-ii-V-maj-135,progression,I-VI-ii-V-maj,2,135,train
17160,C-6-ii#-V#-ii-V-219,progression,ii#-V#-ii-V,6,219,train
17161,B-4-iii-VI-ii-V-168,progression,iii-VI-ii-V,4,168,validation
17162,A-4-I-i#-ii-V-177,progression,I-i#-ii-V,4,177,train
17163,G-1-ii#-V#-ii-V-138,progression,ii#-V#-ii-V,1,138,train
17164,Ab-5-I-IV7-iii-VI7-30,progression,I-IV7-iii-VI7,5,30,validation
17165,A-7-I-VI-ii-V-maj-15,progression,I-VI-ii-V-maj,7,15,train
17166,G-6-ii-V-i-min-8,progression,ii-V-i-min,6,8,train
17167,Eb-3-I-VI-ii-V-maj-10,progression,I-VI-ii-V-maj,3,10,train
17168,C-2-ii#-V#-ii-V-237,progression,ii#-V#-ii-V,2,237,train
17169,B-2-ii#-V#-ii-V-175,progression,ii#-V#-ii-V,2,175,train
17170,A-3-I-VI-ii-V-maj-34,progression,I-VI-ii-V-maj,3,34,train
17171,C-2-i-vi-ii-V-min-171,progression,i-vi-ii-V-min,2,171,train
17172,A-7-i-vi-ii-V-min-88,progression,i-vi-ii-V-min,7,88,train
17173,G-3-I-VI-ii-V-maj-238,progression,I-VI-ii-V-maj,3,238,train
17174,B-7-ii#-V#-ii-V-176,progression,ii#-V#-ii-V,7,176,train
17175,E-4-i-vi-ii-V-min-164,progression,i-vi-ii-V-min,4,164,train
17176,G-1-ii#-V#-ii-V-191,progression,ii#-V#-ii-V,1,191,train
17177,C-5-I-VI-ii-V-maj-158,progression,I-VI-ii-V-maj,5,158,train
17178,F#-2-I-VI-ii-V-maj-78,progression,I-VI-ii-V-maj,2,78,train
17179,F#-3-i-vi-ii-V-min-78,progression,i-vi-ii-V-min,3,78,train
17180,Ab-3-I-VI-ii-V-maj-214,progression,I-VI-ii-V-maj,3,214,train
17181,F-2-I-IV7-iii-VI7-207,progression,I-IV7-iii-VI7,2,207,train
17182,C#-1-I-IV7-iii-VI7-160,progression,I-IV7-iii-VI7,1,160,train
17183,D-1-I-IV7-iii-VI7-199,progression,I-IV7-iii-VI7,1,199,train
17184,Ab-2-ii#-V#-ii-V-180,progression,ii#-V#-ii-V,2,180,train
17185,Bb-6-ii#-V#-ii-V-20,progression,ii#-V#-ii-V,6,20,train
17186,B-5-iii-VI-ii-V-220,progression,iii-VI-ii-V,5,220,train
17187,Ab-7-I-IV7-iii-VI7-245,progression,I-IV7-iii-VI7,7,245,train
17188,Ab-7-i-vi-ii-V-min-211,progression,i-vi-ii-V-min,7,211,train
17189,D-7-ii#-V#-ii-V-173,progression,ii#-V#-ii-V,7,173,train
17190,B-4-ii#-V#-ii-V-44,progression,ii#-V#-ii-V,4,44,train
17191,C-8-I-i#-ii-V-133,progression,I-i#-ii-V,8,133,validation
17192,C#-6-ii-V-I-maj-57,progression,ii-V-I-maj,6,57,train
17193,Bb-7-i-vi-ii-V-min-25,progression,i-vi-ii-V-min,7,25,train
17194,G-4-iii-VI-ii-V-166,progression,iii-VI-ii-V,4,166,train
17195,F-1-ii-V-i-min-43,progression,ii-V-i-min,1,43,train
17196,Bb-1-i-vi-ii-V-min-85,progression,i-vi-ii-V-min,1,85,train
17197,F-2-ii#-V#-ii-V-132,progression,ii#-V#-ii-V,2,132,train
17198,Bb-2-i-vi-ii-V-min-175,progression,i-vi-ii-V-min,2,175,train
17199,F-3-i-vi-ii-V-min-26,progression,i-vi-ii-V-min,3,26,train
17200,Bb-2-I-i#-ii-V-239,progression,I-i#-ii-V,2,239,test
17201,C#-4-I-i#-ii-V-123,progression,I-i#-ii-V,4,123,train
17202,C-7-ii#-V#-ii-V-170,progression,ii#-V#-ii-V,7,170,train
17203,F-3-iii-VI-ii-V-173,progression,iii-VI-ii-V,3,173,train
17204,F#-5-ii#-V#-ii-V-140,progression,ii#-V#-ii-V,5,140,train
17205,G-6-I-i#-ii-V-180,progression,I-i#-ii-V,6,180,train
17206,B-3-I-IV7-iii-VI7-21,progression,I-IV7-iii-VI7,3,21,train
17207,G-7-ii-triV-I-43,progression,ii-triV-I,7,43,train
17208,F-2-I-IV7-iii-VI7-116,progression,I-IV7-iii-VI7,2,116,train
17209,A-5-I-VI-ii-V-maj-78,progression,I-VI-ii-V-maj,5,78,train
17210,Bb-7-ii#-V#-ii-V-179,progression,ii#-V#-ii-V,7,179,train
17211,Bb-1-ii#-V#-ii-V-174,progression,ii#-V#-ii-V,1,174,test
17212,Bb-1-iii-VI-ii-V-205,progression,iii-VI-ii-V,1,205,train
17213,F#-6-iii-VI-ii-V-25,progression,iii-VI-ii-V,6,25,train
17214,E-4-I-i#-ii-V-80,progression,I-i#-ii-V,4,80,train
17215,F-4-iii-VI-ii-V-122,progression,iii-VI-ii-V,4,122,validation
17216,C-6-i-vi-ii-V-min-136,progression,i-vi-ii-V-min,6,136,train
17217,F#-7-iii-VI-ii-V-3,progression,iii-VI-ii-V,7,3,train
17218,Bb-6-ii-V-I-maj-7,progression,ii-V-I-maj,6,7,train
17219,G-1-iii-VI-ii-V-107,progression,iii-VI-ii-V,1,107,train
17220,E-5-i-vi-ii-V-min-59,progression,i-vi-ii-V-min,5,59,train
17221,F-3-I-i#-ii-V-196,progression,I-i#-ii-V,3,196,validation
17222,B-4-I-IV7-iii-VI7-223,progression,I-IV7-iii-VI7,4,223,train
17223,Bb-1-ii#-V#-ii-V-240,progression,ii#-V#-ii-V,1,240,test
17224,E-6-i-vi-ii-V-min-232,progression,i-vi-ii-V-min,6,232,train
17225,C-4-I-VI-ii-V-maj-146,progression,I-VI-ii-V-maj,4,146,train
17226,C-3-i-vi-ii-V-min-131,progression,i-vi-ii-V-min,3,131,train
17227,Bb-6-i-vi-ii-V-min-197,progression,i-vi-ii-V-min,6,197,validation
17228,C#-7-ii#-V#-ii-V-247,progression,ii#-V#-ii-V,7,247,train
17229,D-4-iii-VI-ii-V-211,progression,iii-VI-ii-V,4,211,train
17230,A-5-iii-VI-ii-V-205,progression,iii-VI-ii-V,5,205,train
17231,D-7-iii-VI-ii-V-25,progression,iii-VI-ii-V,7,25,train
17232,F-6-I-VI-ii-V-maj-127,progression,I-VI-ii-V-maj,6,127,train
17233,Bb-3-i-vi-ii-V-min-33,progression,i-vi-ii-V-min,3,33,train
17234,A-6-iii-VI-ii-V-71,progression,iii-VI-ii-V,6,71,validation
17235,B-3-I-i#-ii-V-123,progression,I-i#-ii-V,3,123,train
17236,F#-3-ii#-V#-ii-V-26,progression,ii#-V#-ii-V,3,26,test
17237,B-5-i-vi-ii-V-min-133,progression,i-vi-ii-V-min,5,133,validation
17238,Ab-5-ii#-V#-ii-V-173,progression,ii#-V#-ii-V,5,173,validation
17239,D-7-iii-VI-ii-V-88,progression,iii-VI-ii-V,7,88,train
17240,A-2-I-i#-ii-V-96,progression,I-i#-ii-V,2,96,train
17241,F#-4-i-vi-ii-V-min-151,progression,i-vi-ii-V-min,4,151,test
17242,C-7-I-i#-ii-V-41,progression,I-i#-ii-V,7,41,train
17243,B-3-I-i#-ii-V-93,progression,I-i#-ii-V,3,93,train
17244,D-3-i-vi-ii-V-min-34,progression,i-vi-ii-V-min,3,34,train
17245,C-2-I-i#-ii-V-185,progression,I-i#-ii-V,2,185,train
17246,A-3-i-vi-ii-V-min-167,progression,i-vi-ii-V-min,3,167,train
17247,A-1-I-IV7-iii-VI7-20,progression,I-IV7-iii-VI7,1,20,train
17248,E-1-ii-V-I-maj-52,progression,ii-V-I-maj,1,52,train
17249,A-5-ii#-V#-ii-V-93,progression,ii#-V#-ii-V,5,93,validation
17250,F#-4-ii#-V#-ii-V-176,progression,ii#-V#-ii-V,4,176,train
17251,D-2-I-VI-ii-V-maj-92,progression,I-VI-ii-V-maj,2,92,train
17252,B-4-ii#-V#-ii-V-212,progression,ii#-V#-ii-V,4,212,train
17253,C#-1-I-VI-ii-V-maj-170,progression,I-VI-ii-V-maj,1,170,train
17254,B-4-I-IV7-iii-VI7-144,progression,I-IV7-iii-VI7,4,144,train
17255,D-7-I-i#-ii-V-101,progression,I-i#-ii-V,7,101,train
17256,B-3-I-VI-ii-V-maj-140,progression,I-VI-ii-V-maj,3,140,train
17257,D-2-I-i#-ii-V-148,progression,I-i#-ii-V,2,148,train
17258,Eb-6-I-i#-ii-V-15,progression,I-i#-ii-V,6,15,validation
17259,C-4-I-VI-ii-V-maj-117,progression,I-VI-ii-V-maj,4,117,train
17260,A-1-i-vi-ii-V-min-201,progression,i-vi-ii-V-min,1,201,train
17261,Bb-2-iii-VI-ii-V-128,progression,iii-VI-ii-V,2,128,train
17262,D-6-I-VI-ii-V-maj-24,progression,I-VI-ii-V-maj,6,24,train
17263,C-1-I-VI-ii-V-maj-72,progression,I-VI-ii-V-maj,1,72,train
17264,C#-6-I-VI-ii-V-maj-58,progression,I-VI-ii-V-maj,6,58,train
17265,B-4-I-IV7-iii-VI7-201,progression,I-IV7-iii-VI7,4,201,train
17266,C-7-iii-VI-ii-V-246,progression,iii-VI-ii-V,7,246,train
17267,D-4-I-i#-ii-V-182,progression,I-i#-ii-V,4,182,train
17268,G-7-I-i#-ii-V-5,progression,I-i#-ii-V,7,5,validation
17269,Bb-6-I-i#-ii-V-156,progression,I-i#-ii-V,6,156,train
17270,C-1-I-i#-ii-V-106,progression,I-i#-ii-V,1,106,train
17271,C-7-I-i#-ii-V-217,progression,I-i#-ii-V,7,217,train
17272,F-1-ii#-V#-ii-V-102,progression,ii#-V#-ii-V,1,102,validation
17273,C#-5-I-i#-ii-V-205,progression,I-i#-ii-V,5,205,train
17274,F#-2-i-vi-ii-V-min-57,progression,i-vi-ii-V-min,2,57,train
17275,Bb-3-I-VI-ii-V-maj-185,progression,I-VI-ii-V-maj,3,185,train
17276,C-4-i-vi-ii-V-min-205,progression,i-vi-ii-V-min,4,205,train
17277,C-8-iii-VI-ii-V-233,progression,iii-VI-ii-V,8,233,train
17278,A-7-I-VI-ii-V-maj-56,progression,I-VI-ii-V-maj,7,56,train
17279,B-6-I-IV7-iii-VI7-87,progression,I-IV7-iii-VI7,6,87,train
17280,A-5-ii#-V#-ii-V-70,progression,ii#-V#-ii-V,5,70,train
17281,F#-6-i-vi-ii-V-min-124,progression,i-vi-ii-V-min,6,124,train
17282,Bb-1-ii#-V#-ii-V-173,progression,ii#-V#-ii-V,1,173,train
17283,D-4-I-i#-ii-V-110,progression,I-i#-ii-V,4,110,train
17284,B-5-I-i#-ii-V-189,progression,I-i#-ii-V,5,189,train
17285,C-1-ii-V-I-maj-16,progression,ii-V-I-maj,1,16,train
17286,Ab-6-i-vi-ii-V-min-173,progression,i-vi-ii-V-min,6,173,train
17287,F-2-I-i#-ii-V-62,progression,I-i#-ii-V,2,62,train
17288,C#-2-I-IV7-iii-VI7-245,progression,I-IV7-iii-VI7,2,245,test
17289,E-6-I-i#-ii-V-61,progression,I-i#-ii-V,6,61,test
17290,E-6-i-vi-ii-V-min-127,progression,i-vi-ii-V-min,6,127,train
17291,F#-4-iii-VI-ii-V-120,progression,iii-VI-ii-V,4,120,train
17292,C-2-ii#-V#-ii-V-55,progression,ii#-V#-ii-V,2,55,train
17293,A-2-I-i#-ii-V-148,progression,I-i#-ii-V,2,148,validation
17294,Ab-6-iii-VI-ii-V-55,progression,iii-VI-ii-V,6,55,train
17295,C-1-I-VI-ii-V-maj-45,progression,I-VI-ii-V-maj,1,45,train
17296,Eb-6-i-vi-ii-V-min-146,progression,i-vi-ii-V-min,6,146,train
17297,Bb-4-I-IV7-iii-VI7-104,progression,I-IV7-iii-VI7,4,104,train
17298,F-4-iii-VI-ii-V-239,progression,iii-VI-ii-V,4,239,train
17299,Eb-5-ii-V-I-maj-17,progression,ii-V-I-maj,5,17,train
17300,F-6-ii#-V#-ii-V-124,progression,ii#-V#-ii-V,6,124,train
17301,B-3-I-IV7-iii-VI7-165,progression,I-IV7-iii-VI7,3,165,train
17302,Bb-2-I-IV7-iii-VI7-54,progression,I-IV7-iii-VI7,2,54,train
17303,C#-6-ii-triV-I-18,progression,ii-triV-I,6,18,test
17304,C-7-I-i#-ii-V-79,progression,I-i#-ii-V,7,79,train
17305,G-3-ii#-V#-ii-V-156,progression,ii#-V#-ii-V,3,156,train
17306,F#-4-I-VI-ii-V-maj-149,progression,I-VI-ii-V-maj,4,149,train
17307,B-4-I-IV7-iii-VI7-10,progression,I-IV7-iii-VI7,4,10,train
17308,Ab-3-ii#-V#-ii-V-123,progression,ii#-V#-ii-V,3,123,train
17309,G-5-I-i#-ii-V-154,progression,I-i#-ii-V,5,154,validation
17310,F-7-I-VI-ii-V-maj-101,progression,I-VI-ii-V-maj,7,101,train
17311,Ab-1-iii-VI-ii-V-5,progression,iii-VI-ii-V,1,5,test
17312,D-5-ii#-V#-ii-V-70,progression,ii#-V#-ii-V,5,70,train
17313,G-2-I-VI-ii-V-maj-3,progression,I-VI-ii-V-maj,2,3,train
17314,E-4-i-vi-ii-V-min-42,progression,i-vi-ii-V-min,4,42,train
17315,Eb-6-I-IV7-iii-VI7-32,progression,I-IV7-iii-VI7,6,32,validation
17316,G-2-I-IV7-iii-VI7-253,progression,I-IV7-iii-VI7,2,253,train
17317,Bb-4-iii-VI-ii-V-135,progression,iii-VI-ii-V,4,135,train
17318,Ab-1-ii-V-i-min-37,progression,ii-V-i-min,1,37,train
17319,A-6-I-i#-ii-V-215,progression,I-i#-ii-V,6,215,train
17320,C-4-i-vi-ii-V-min-198,progression,i-vi-ii-V-min,4,198,validation
17321,Ab-7-I-VI-ii-V-maj-83,progression,I-VI-ii-V-maj,7,83,train
17322,Ab-2-I-i#-ii-V-211,progression,I-i#-ii-V,2,211,train
17323,Ab-3-ii#-V#-ii-V-23,progression,ii#-V#-ii-V,3,23,train
17324,Ab-3-i-vi-ii-V-min-64,progression,i-vi-ii-V-min,3,64,train
17325,C-7-i-vi-ii-V-min-133,progression,i-vi-ii-V-min,7,133,train
17326,B-7-I-IV7-iii-VI7-87,progression,I-IV7-iii-VI7,7,87,train
17327,C-1-i-vi-ii-V-min-93,progression,i-vi-ii-V-min,1,93,train
17328,Eb-6-iii-VI-ii-V-76,progression,iii-VI-ii-V,6,76,train
17329,A-5-I-i#-ii-V-252,progression,I-i#-ii-V,5,252,train
17330,C-8-ii-V-I-maj-41,progression,ii-V-I-maj,8,41,train
17331,C#-3-ii-triV-I-13,progression,ii-triV-I,3,13,train
17332,F-5-I-VI-ii-V-maj-57,progression,I-VI-ii-V-maj,5,57,train
17333,G-1-I-IV7-iii-VI7-203,progression,I-IV7-iii-VI7,1,203,train
17334,F-4-I-i#-ii-V-163,progression,I-i#-ii-V,4,163,train
17335,D-4-ii#-V#-ii-V-44,progression,ii#-V#-ii-V,4,44,train
17336,A-7-ii#-V#-ii-V-153,progression,ii#-V#-ii-V,7,153,train
17337,B-7-i-vi-ii-V-min-179,progression,i-vi-ii-V-min,7,179,train
17338,G-2-ii#-V#-ii-V-2,progression,ii#-V#-ii-V,2,2,test
17339,Ab-3-I-i#-ii-V-11,progression,I-i#-ii-V,3,11,train
17340,C#-2-ii#-V#-ii-V-73,progression,ii#-V#-ii-V,2,73,validation
17341,Ab-2-I-i#-ii-V-23,progression,I-i#-ii-V,2,23,train
17342,F-5-ii-triV-I-48,progression,ii-triV-I,5,48,train
17343,D-2-ii#-V#-ii-V-9,progression,ii#-V#-ii-V,2,9,test
17344,F#-4-ii#-V#-ii-V-227,progression,ii#-V#-ii-V,4,227,train
17345,F-7-ii#-V#-ii-V-255,progression,ii#-V#-ii-V,7,255,train
17346,A-4-i-vi-ii-V-min-187,progression,i-vi-ii-V-min,4,187,train
17347,G-6-I-i#-ii-V-218,progression,I-i#-ii-V,6,218,train
17348,B-2-I-i#-ii-V-138,progression,I-i#-ii-V,2,138,train
17349,Eb-6-I-i#-ii-V-230,progression,I-i#-ii-V,6,230,validation
17350,Eb-6-ii-triV-I-39,progression,ii-triV-I,6,39,train
17351,F-5-ii-V-I-maj-36,progression,ii-V-I-maj,5,36,train
17352,A-7-I-VI-ii-V-maj-180,progression,I-VI-ii-V-maj,7,180,train
17353,Bb-2-I-VI-ii-V-maj-101,progression,I-VI-ii-V-maj,2,101,train
17354,Bb-2-I-IV7-iii-VI7-78,progression,I-IV7-iii-VI7,2,78,test
17355,E-7-I-VI-ii-V-maj-124,progression,I-VI-ii-V-maj,7,124,train
17356,Bb-3-iii-VI-ii-V-207,progression,iii-VI-ii-V,3,207,train
17357,G-2-ii-triV-I-50,progression,ii-triV-I,2,50,train
17358,E-1-ii-triV-I-50,progression,ii-triV-I,1,50,train
17359,E-4-i-vi-ii-V-min-168,progression,i-vi-ii-V-min,4,168,train
17360,G-4-I-i#-ii-V-247,progression,I-i#-ii-V,4,247,train
17361,F-5-I-IV7-iii-VI7-115,progression,I-IV7-iii-VI7,5,115,train
17362,F#-3-I-i#-ii-V-119,progression,I-i#-ii-V,3,119,train
17363,E-5-I-IV7-iii-VI7-30,progression,I-IV7-iii-VI7,5,30,validation
17364,C-2-I-VI-ii-V-maj-73,progression,I-VI-ii-V-maj,2,73,test
17365,Bb-2-I-VI-ii-V-maj-68,progression,I-VI-ii-V-maj,2,68,train
17366,Bb-2-i-vi-ii-V-min-237,progression,i-vi-ii-V-min,2,237,train
17367,A-2-I-IV7-iii-VI7-121,progression,I-IV7-iii-VI7,2,121,train
17368,Eb-3-iii-VI-ii-V-78,progression,iii-VI-ii-V,3,78,validation
17369,C#-2-I-IV7-iii-VI7-78,progression,I-IV7-iii-VI7,2,78,train
17370,D-7-ii-triV-I-15,progression,ii-triV-I,7,15,train
17371,F-4-iii-VI-ii-V-102,progression,iii-VI-ii-V,4,102,validation
17372,B-1-I-IV7-iii-VI7-88,progression,I-IV7-iii-VI7,1,88,train
17373,B-4-I-i#-ii-V-142,progression,I-i#-ii-V,4,142,train
17374,G-7-I-IV7-iii-VI7-72,progression,I-IV7-iii-VI7,7,72,train
17375,C#-7-I-IV7-iii-VI7-88,progression,I-IV7-iii-VI7,7,88,train
17376,E-4-i-vi-ii-V-min-13,progression,i-vi-ii-V-min,4,13,train
17377,F-4-I-VI-ii-V-maj-201,progression,I-VI-ii-V-maj,4,201,train
17378,A-3-i-vi-ii-V-min-204,progression,i-vi-ii-V-min,3,204,train
17379,C-2-ii-triV-I-1,progression,ii-triV-I,2,1,train
17380,E-2-I-i#-ii-V-19,progression,I-i#-ii-V,2,19,train
17381,E-4-iii-VI-ii-V-159,progression,iii-VI-ii-V,4,159,train
17382,Ab-5-I-IV7-iii-VI7-27,progression,I-IV7-iii-VI7,5,27,train
17383,D-6-i-vi-ii-V-min-142,progression,i-vi-ii-V-min,6,142,train
17384,C-1-I-i#-ii-V-98,progression,I-i#-ii-V,1,98,train
17385,Ab-3-iii-VI-ii-V-242,progression,iii-VI-ii-V,3,242,train
17386,B-5-i-vi-ii-V-min-2,progression,i-vi-ii-V-min,5,2,test
17387,D-5-I-i#-ii-V-218,progression,I-i#-ii-V,5,218,validation
17388,B-3-I-VI-ii-V-maj-242,progression,I-VI-ii-V-maj,3,242,test
17389,G-3-I-VI-ii-V-maj-153,progression,I-VI-ii-V-maj,3,153,train
17390,E-7-i-vi-ii-V-min-111,progression,i-vi-ii-V-min,7,111,train
17391,G-7-I-VI-ii-V-maj-15,progression,I-VI-ii-V-maj,7,15,train
17392,Eb-6-I-VI-ii-V-maj-108,progression,I-VI-ii-V-maj,6,108,train
17393,C#-5-i-vi-ii-V-min-125,progression,i-vi-ii-V-min,5,125,train
17394,D-1-i-vi-ii-V-min-129,progression,i-vi-ii-V-min,1,129,train
17395,C-6-iii-VI-ii-V-66,progression,iii-VI-ii-V,6,66,train
17396,F#-2-I-i#-ii-V-144,progression,I-i#-ii-V,2,144,train
17397,Bb-7-I-IV7-iii-VI7-122,progression,I-IV7-iii-VI7,7,122,train
17398,F-3-I-i#-ii-V-194,progression,I-i#-ii-V,3,194,train
17399,E-4-i-vi-ii-V-min-38,progression,i-vi-ii-V-min,4,38,train
17400,Bb-1-i-vi-ii-V-min-185,progression,i-vi-ii-V-min,1,185,train
17401,F-4-ii#-V#-ii-V-251,progression,ii#-V#-ii-V,4,251,train
17402,F-7-i-vi-ii-V-min-56,progression,i-vi-ii-V-min,7,56,train
17403,Eb-6-iii-VI-ii-V-103,progression,iii-VI-ii-V,6,103,train
17404,Eb-5-i-vi-ii-V-min-171,progression,i-vi-ii-V-min,5,171,train
17405,B-6-ii#-V#-ii-V-206,progression,ii#-V#-ii-V,6,206,train
17406,Bb-1-i-vi-ii-V-min-2,progression,i-vi-ii-V-min,1,2,train
17407,D-6-I-i#-ii-V-36,progression,I-i#-ii-V,6,36,train
17408,F#-5-ii-triV-I-30,progression,ii-triV-I,5,30,train
17409,F#-2-I-IV7-iii-VI7-221,progression,I-IV7-iii-VI7,2,221,train
17410,D-2-iii-VI-ii-V-26,progression,iii-VI-ii-V,2,26,train
17411,D-6-ii#-V#-ii-V-110,progression,ii#-V#-ii-V,6,110,validation
17412,F-1-ii#-V#-ii-V-75,progression,ii#-V#-ii-V,1,75,train
17413,F#-4-i-vi-ii-V-min-123,progression,i-vi-ii-V-min,4,123,test
17414,C#-2-I-VI-ii-V-maj-95,progression,I-VI-ii-V-maj,2,95,train
17415,C-6-I-IV7-iii-VI7-101,progression,I-IV7-iii-VI7,6,101,train
17416,C-3-i-vi-ii-V-min-219,progression,i-vi-ii-V-min,3,219,test
17417,B-5-i-vi-ii-V-min-158,progression,i-vi-ii-V-min,5,158,train
17418,F#-2-ii-V-I-maj-30,progression,ii-V-I-maj,2,30,train
17419,F-6-i-vi-ii-V-min-104,progression,i-vi-ii-V-min,6,104,validation
17420,G-5-I-VI-ii-V-maj-45,progression,I-VI-ii-V-maj,5,45,validation
17421,F#-1-I-VI-ii-V-maj-88,progression,I-VI-ii-V-maj,1,88,validation
17422,Bb-3-ii-V-I-maj-23,progression,ii-V-I-maj,3,23,train
17423,D-2-iii-VI-ii-V-15,progression,iii-VI-ii-V,2,15,train
17424,B-4-ii-V-i-min-25,progression,ii-V-i-min,4,25,train
17425,Bb-5-ii#-V#-ii-V-10,progression,ii#-V#-ii-V,5,10,train
17426,D-3-i-vi-ii-V-min-50,progression,i-vi-ii-V-min,3,50,test
17427,A-5-iii-VI-ii-V-204,progression,iii-VI-ii-V,5,204,train
17428,G-2-iii-VI-ii-V-242,progression,iii-VI-ii-V,2,242,train
17429,F#-2-iii-VI-ii-V-247,progression,iii-VI-ii-V,2,247,train
17430,F-2-I-IV7-iii-VI7-96,progression,I-IV7-iii-VI7,2,96,train
17431,Ab-6-I-VI-ii-V-maj-11,progression,I-VI-ii-V-maj,6,11,train
17432,F#-7-ii#-V#-ii-V-63,progression,ii#-V#-ii-V,7,63,train
17433,E-7-iii-VI-ii-V-89,progression,iii-VI-ii-V,7,89,train
17434,Bb-4-ii#-V#-ii-V-85,progression,ii#-V#-ii-V,4,85,validation
17435,D-2-I-VI-ii-V-maj-107,progression,I-VI-ii-V-maj,2,107,train
17436,B-5-i-vi-ii-V-min-12,progression,i-vi-ii-V-min,5,12,train
17437,C-5-I-VI-ii-V-maj-143,progression,I-VI-ii-V-maj,5,143,train
17438,E-4-I-VI-ii-V-maj-121,progression,I-VI-ii-V-maj,4,121,train
17439,A-4-I-IV7-iii-VI7-39,progression,I-IV7-iii-VI7,4,39,train
17440,G-3-I-i#-ii-V-233,progression,I-i#-ii-V,3,233,validation
17441,B-2-i-vi-ii-V-min-142,progression,i-vi-ii-V-min,2,142,train
17442,E-1-iii-VI-ii-V-164,progression,iii-VI-ii-V,1,164,train
17443,G-5-I-IV7-iii-VI7-192,progression,I-IV7-iii-VI7,5,192,train
17444,B-4-i-vi-ii-V-min-118,progression,i-vi-ii-V-min,4,118,train
17445,C-6-i-vi-ii-V-min-129,progression,i-vi-ii-V-min,6,129,train
17446,D-2-I-i#-ii-V-50,progression,I-i#-ii-V,2,50,train
17447,F#-5-I-IV7-iii-VI7-77,progression,I-IV7-iii-VI7,5,77,train
17448,E-7-i-vi-ii-V-min-101,progression,i-vi-ii-V-min,7,101,train
17449,A-1-ii-V-i-min-14,progression,ii-V-i-min,1,14,train
17450,F-5-I-i#-ii-V-250,progression,I-i#-ii-V,5,250,train
17451,Ab-6-ii-V-i-min-39,progression,ii-V-i-min,6,39,train
17452,B-4-I-i#-ii-V-76,progression,I-i#-ii-V,4,76,train
17453,F-4-I-VI-ii-V-maj-246,progression,I-VI-ii-V-maj,4,246,train
17454,F#-6-I-VI-ii-V-maj-155,progression,I-VI-ii-V-maj,6,155,test
17455,Eb-7-ii#-V#-ii-V-246,progression,ii#-V#-ii-V,7,246,train
