id,name,type,mode,octave,inversion,split
48512,Eb-7-i-vi-ii-V-min-82,progression,i-vi-ii-V-min,7,82,train
48513,Bb-2-i-vi-ii-V-min-217,progression,i-vi-ii-V-min,2,217,train
48514,E-5-I-VI-ii-V-maj-33,progression,I-VI-ii-V-maj,5,33,validation
48515,A-1-i-vi-ii-V-min-119,progression,i-vi-ii-V-min,1,119,train
48516,F#-2-ii#-V#-ii-V-30,progression,ii#-V#-ii-V,2,30,train
48517,C-2-I-VI-ii-V-maj-130,progression,I-VI-ii-V-maj,2,130,train
48518,Eb-5-ii#-V#-ii-V-163,progression,ii#-V#-ii-V,5,163,test
48519,E-7-ii#-V#-ii-V-40,progression,ii#-V#-ii-V,7,40,train
48520,E-3-iii-VI-ii-V-89,progression,iii-VI-ii-V,3,89,validation
48521,F-5-i-vi-ii-V-min-90,progression,i-vi-ii-V-min,5,90,train
48522,B-5-I-IV7-iii-VI7-22,progression,I-IV7-iii-VI7,5,22,validation
48523,Ab-6-iii-VI-ii-V-146,progression,iii-VI-ii-V,6,146,test
48524,D-7-I-IV7-iii-VI7-217,progression,I-IV7-iii-VI7,7,217,train
48525,Eb-4-i-vi-ii-V-min-168,progression,i-vi-ii-V-min,4,168,train
48526,C#-4-iii-VI-ii-V-44,progression,iii-VI-ii-V,4,44,train
48527,B-3-iii-VI-ii-V-161,progression,iii-VI-ii-V,3,161,test
48528,D-7-I-IV7-iii-VI7-59,progression,I-IV7-iii-VI7,7,59,train
48529,A-3-ii-V-i-min-31,progression,ii-V-i-min,3,31,train
48530,E-6-ii#-V#-ii-V-202,progression,ii#-V#-ii-V,6,202,train
48531,Bb-4-I-i#-ii-V-59,progression,I-i#-ii-V,4,59,train
48532,F#-7-i-vi-ii-V-min-132,progression,i-vi-ii-V-min,7,132,train
48533,A-1-I-i#-ii-V-66,progression,I-i#-ii-V,1,66,train
48534,E-7-ii-V-I-maj-58,progression,ii-V-I-maj,7,58,train
48535,Ab-3-I-VI-ii-V-maj-190,progression,I-VI-ii-V-maj,3,190,train
48536,F-2-I-VI-ii-V-maj-113,progression,I-VI-ii-V-maj,2,113,train
48537,E-4-i-vi-ii-V-min-171,progression,i-vi-ii-V-min,4,171,train
48538,E-7-I-IV7-iii-VI7-222,progression,I-IV7-iii-VI7,7,222,train
48539,A-3-I-IV7-iii-VI7-168,progression,I-IV7-iii-VI7,3,168,train
48540,Eb-2-I-i#-ii-V-68,progression,I-i#-ii-V,2,68,train
48541,C#-4-I-i#-ii-V-232,progression,I-i#-ii-V,4,232,train
48542,C-4-I-i#-ii-V-119,progression,I-i#-ii-V,4,119,train
48543,E-6-iii-VI-ii-V-134,progression,iii-VI-ii-V,6,134,train
48544,Ab-1-I-VI-ii-V-maj-68,progression,I-VI-ii-V-maj,1,68,train
48545,Eb-7-iii-VI-ii-V-134,progression,iii-VI-ii-V,7,134,train
48546,D-1-ii-V-i-min-15,progression,ii-V-i-min,1,15,train
48547,E-2-I-VI-ii-V-maj-123,progression,I-VI-ii-V-maj,2,123,train
48548,F-2-I-IV7-iii-VI7-36,progression,I-IV7-iii-VI7,2,36,train
48549,B-4-i-vi-ii-V-min-100,progression,i-vi-ii-V-min,4,100,train
48550,C#-6-ii#-V#-ii-V-239,progression,ii#-V#-ii-V,6,239,train
48551,C-3-I-VI-ii-V-maj-81,progression,I-VI-ii-V-maj,3,81,train
48552,C-2-iii-VI-ii-V-108,progression,iii-VI-ii-V,2,108,train
48553,E-6-I-VI-ii-V-maj-179,progression,I-VI-ii-V-maj,6,179,train
48554,B-5-ii#-V#-ii-V-242,progression,ii#-V#-ii-V,5,242,train
48555,A-1-I-VI-ii-V-maj-135,progression,I-VI-ii-V-maj,1,135,train
48556,D-5-I-VI-ii-V-maj-178,progression,I-VI-ii-V-maj,5,178,train
48557,Ab-4-I-VI-ii-V-maj-168,progression,I-VI-ii-V-maj,4,168,train
48558,E-4-iii-VI-ii-V-39,progression,iii-VI-ii-V,4,39,train
48559,C-5-I-i#-ii-V-200,progression,I-i#-ii-V,5,200,train
48560,G-6-iii-VI-ii-V-165,progression,iii-VI-ii-V,6,165,train
48561,E-1-iii-VI-ii-V-54,progression,iii-VI-ii-V,1,54,test
48562,E-7-I-VI-ii-V-maj-176,progression,I-VI-ii-V-maj,7,176,train
48563,G-4-ii#-V#-ii-V-195,progression,ii#-V#-ii-V,4,195,train
48564,C#-6-ii-V-i-min-58,progression,ii-V-i-min,6,58,train
48565,F#-7-iii-VI-ii-V-57,progression,iii-VI-ii-V,7,57,train
48566,Bb-4-I-VI-ii-V-maj-205,progression,I-VI-ii-V-maj,4,205,train
48567,E-1-ii-V-I-maj-55,progression,ii-V-I-maj,1,55,train
48568,A-7-I-VI-ii-V-maj-129,progression,I-VI-ii-V-maj,7,129,train
48569,G-4-I-i#-ii-V-134,progression,I-i#-ii-V,4,134,train
48570,F-6-I-IV7-iii-VI7-202,progression,I-IV7-iii-VI7,6,202,test
48571,C#-4-I-i#-ii-V-66,progression,I-i#-ii-V,4,66,train
48572,G-1-i-vi-ii-V-min-82,progression,i-vi-ii-V-min,1,82,train
48573,C-3-I-IV7-iii-VI7-176,progression,I-IV7-iii-VI7,3,176,test
48574,F-3-I-i#-ii-V-165,progression,I-i#-ii-V,3,165,train
48575,Eb-3-I-i#-ii-V-81,progression,I-i#-ii-V,3,81,train
48576,C#-1-iii-VI-ii-V-15,progression,iii-VI-ii-V,1,15,train
48577,C-3-I-i#-ii-V-240,progression,I-i#-ii-V,3,240,train
48578,C-8-I-VI-ii-V-maj-48,progression,I-VI-ii-V-maj,8,48,train
48579,F-1-i-vi-ii-V-min-10,progression,i-vi-ii-V-min,1,10,train
48580,C#-2-i-vi-ii-V-min-87,progression,i-vi-ii-V-min,2,87,train
48581,Bb-2-I-VI-ii-V-maj-107,progression,I-VI-ii-V-maj,2,107,test
48582,B-2-I-VI-ii-V-maj-32,progression,I-VI-ii-V-maj,2,32,train
48583,A-4-I-i#-ii-V-121,progression,I-i#-ii-V,4,121,train
48584,D-6-I-VI-ii-V-maj-107,progression,I-VI-ii-V-maj,6,107,train
48585,F#-1-I-i#-ii-V-110,progression,I-i#-ii-V,1,110,train
48586,Ab-6-I-i#-ii-V-227,progression,I-i#-ii-V,6,227,train
48587,Ab-6-i-vi-ii-V-min-42,progression,i-vi-ii-V-min,6,42,train
48588,Ab-4-I-IV7-iii-VI7-23,progression,I-IV7-iii-VI7,4,23,test
48589,C-2-I-VI-ii-V-maj-49,progression,I-VI-ii-V-maj,2,49,test
48590,C-2-ii-V-I-maj-54,progression,ii-V-I-maj,2,54,train
48591,F-2-ii#-V#-ii-V-93,progression,ii#-V#-ii-V,2,93,train
48592,E-6-I-VI-ii-V-maj-21,progression,I-VI-ii-V-maj,6,21,train
48593,Bb-1-I-VI-ii-V-maj-25,progression,I-VI-ii-V-maj,1,25,validation
48594,Bb-2-I-IV7-iii-VI7-234,progression,I-IV7-iii-VI7,2,234,train
48595,A-5-ii-V-i-min-46,progression,ii-V-i-min,5,46,train
48596,F-3-i-vi-ii-V-min-52,progression,i-vi-ii-V-min,3,52,test
48597,F#-1-i-vi-ii-V-min-141,progression,i-vi-ii-V-min,1,141,test
48598,F-5-i-vi-ii-V-min-207,progression,i-vi-ii-V-min,5,207,train
48599,C#-5-I-i#-ii-V-57,progression,I-i#-ii-V,5,57,test
48600,Bb-6-I-VI-ii-V-maj-250,progression,I-VI-ii-V-maj,6,250,train
48601,C#-6-i-vi-ii-V-min-200,progression,i-vi-ii-V-min,6,200,test
48602,G-1-iii-VI-ii-V-156,progression,iii-VI-ii-V,1,156,train
48603,Bb-5-I-VI-ii-V-maj-86,progression,I-VI-ii-V-maj,5,86,train
48604,Bb-4-ii-V-I-maj-22,progression,ii-V-I-maj,4,22,test
48605,Eb-5-iii-VI-ii-V-87,progression,iii-VI-ii-V,5,87,train
48606,C-5-ii-V-I-maj-57,progression,ii-V-I-maj,5,57,train
48607,Ab-2-i-vi-ii-V-min-26,progression,i-vi-ii-V-min,2,26,train
48608,C-2-I-IV7-iii-VI7-88,progression,I-IV7-iii-VI7,2,88,train
48609,F#-6-iii-VI-ii-V-160,progression,iii-VI-ii-V,6,160,train
48610,B-2-ii-V-i-min-21,progression,ii-V-i-min,2,21,train
48611,Eb-6-ii-triV-I-33,progression,ii-triV-I,6,33,train
48612,C-1-ii-triV-I-21,progression,ii-triV-I,1,21,train
48613,F-6-ii#-V#-ii-V-38,progression,ii#-V#-ii-V,6,38,train
48614,B-4-i-vi-ii-V-min-230,progression,i-vi-ii-V-min,4,230,train
48615,B-4-iii-VI-ii-V-84,progression,iii-VI-ii-V,4,84,test
48616,D-3-i-vi-ii-V-min-171,progression,i-vi-ii-V-min,3,171,train
48617,Bb-2-I-IV7-iii-VI7-175,progression,I-IV7-iii-VI7,2,175,train
48618,G-5-I-IV7-iii-VI7-106,progression,I-IV7-iii-VI7,5,106,test
48619,G-6-i-vi-ii-V-min-104,progression,i-vi-ii-V-min,6,104,train
48620,Eb-1-ii#-V#-ii-V-180,progression,ii#-V#-ii-V,1,180,train
48621,Bb-2-iii-VI-ii-V-71,progression,iii-VI-ii-V,2,71,train
48622,E-4-I-IV7-iii-VI7-201,progression,I-IV7-iii-VI7,4,201,train
48623,F#-1-ii-V-i-min-27,progression,ii-V-i-min,1,27,train
48624,G-7-i-vi-ii-V-min-22,progression,i-vi-ii-V-min,7,22,train
48625,B-1-I-VI-ii-V-maj-144,progression,I-VI-ii-V-maj,1,144,train
48626,Ab-6-I-i#-ii-V-38,progression,I-i#-ii-V,6,38,train
48627,E-7-iii-VI-ii-V-161,progression,iii-VI-ii-V,7,161,train
48628,C-5-ii-V-i-min-58,progression,ii-V-i-min,5,58,train
48629,F-5-i-vi-ii-V-min-21,progression,i-vi-ii-V-min,5,21,train
48630,C#-3-I-i#-ii-V-42,progression,I-i#-ii-V,3,42,train
48631,A-1-i-vi-ii-V-min-200,progression,i-vi-ii-V-min,1,200,train
48632,F-1-I-IV7-iii-VI7-252,progression,I-IV7-iii-VI7,1,252,train
48633,Eb-5-iii-VI-ii-V-128,progression,iii-VI-ii-V,5,128,train
48634,B-6-I-i#-ii-V-107,progression,I-i#-ii-V,6,107,train
48635,Bb-1-i-vi-ii-V-min-174,progression,i-vi-ii-V-min,1,174,validation
48636,D-4-I-i#-ii-V-71,progression,I-i#-ii-V,4,71,train
48637,F-4-I-VI-ii-V-maj-182,progression,I-VI-ii-V-maj,4,182,train
48638,F#-5-ii#-V#-ii-V-207,progression,ii#-V#-ii-V,5,207,train
48639,G-2-iii-VI-ii-V-87,progression,iii-VI-ii-V,2,87,train
48640,E-2-ii-V-I-maj-35,progression,ii-V-I-maj,2,35,validation
48641,Bb-3-I-i#-ii-V-22,progression,I-i#-ii-V,3,22,train
48642,Eb-1-ii#-V#-ii-V-34,progression,ii#-V#-ii-V,1,34,validation
48643,A-4-i-vi-ii-V-min-116,progression,i-vi-ii-V-min,4,116,test
48644,E-4-iii-VI-ii-V-90,progression,iii-VI-ii-V,4,90,test
48645,Bb-5-I-i#-ii-V-181,progression,I-i#-ii-V,5,181,train
48646,C-4-ii#-V#-ii-V-136,progression,ii#-V#-ii-V,4,136,train
48647,B-7-i-vi-ii-V-min-25,progression,i-vi-ii-V-min,7,25,train
48648,C#-1-ii#-V#-ii-V-15,progression,ii#-V#-ii-V,1,15,train
48649,Bb-1-i-vi-ii-V-min-242,progression,i-vi-ii-V-min,1,242,train
48650,E-6-i-vi-ii-V-min-176,progression,i-vi-ii-V-min,6,176,train
48651,G-6-iii-VI-ii-V-208,progression,iii-VI-ii-V,6,208,train
48652,A-2-I-IV7-iii-VI7-197,progression,I-IV7-iii-VI7,2,197,train
48653,C-8-I-i#-ii-V-126,progression,I-i#-ii-V,8,126,train
48654,Ab-6-I-VI-ii-V-maj-40,progression,I-VI-ii-V-maj,6,40,train
48655,C#-7-I-VI-ii-V-maj-208,progression,I-VI-ii-V-maj,7,208,train
48656,A-6-i-vi-ii-V-min-245,progression,i-vi-ii-V-min,6,245,validation
48657,B-2-I-VI-ii-V-maj-206,progression,I-VI-ii-V-maj,2,206,train
48658,C#-3-I-IV7-iii-VI7-103,progression,I-IV7-iii-VI7,3,103,train
48659,C-2-iii-VI-ii-V-136,progression,iii-VI-ii-V,2,136,test
48660,Eb-6-iii-VI-ii-V-243,progression,iii-VI-ii-V,6,243,train
48661,A-4-i-vi-ii-V-min-185,progression,i-vi-ii-V-min,4,185,train
48662,Bb-3-I-VI-ii-V-maj-245,progression,I-VI-ii-V-maj,3,245,train
48663,C-3-iii-VI-ii-V-79,progression,iii-VI-ii-V,3,79,train
48664,A-7-I-VI-ii-V-maj-22,progression,I-VI-ii-V-maj,7,22,train
48665,G-3-I-VI-ii-V-maj-145,progression,I-VI-ii-V-maj,3,145,train
48666,Bb-5-ii#-V#-ii-V-92,progression,ii#-V#-ii-V,5,92,train
48667,Eb-5-i-vi-ii-V-min-90,progression,i-vi-ii-V-min,5,90,train
48668,F#-1-ii#-V#-ii-V-164,progression,ii#-V#-ii-V,1,164,train
48669,Ab-3-I-i#-ii-V-130,progression,I-i#-ii-V,3,130,train
48670,E-2-I-IV7-iii-VI7-186,progression,I-IV7-iii-VI7,2,186,validation
48671,F#-6-I-VI-ii-V-maj-50,progression,I-VI-ii-V-maj,6,50,validation
48672,E-2-I-VI-ii-V-maj-219,progression,I-VI-ii-V-maj,2,219,train
48673,F#-6-i-vi-ii-V-min-212,progression,i-vi-ii-V-min,6,212,train
48674,F#-7-i-vi-ii-V-min-140,progression,i-vi-ii-V-min,7,140,train
48675,A-2-ii#-V#-ii-V-7,progression,ii#-V#-ii-V,2,7,validation
48676,F#-1-I-VI-ii-V-maj-178,progression,I-VI-ii-V-maj,1,178,validation
48677,G-5-ii-triV-I-31,progression,ii-triV-I,5,31,test
48678,F#-3-ii#-V#-ii-V-28,progression,ii#-V#-ii-V,3,28,train
48679,C-2-ii-V-i-min-39,progression,ii-V-i-min,2,39,train
48680,B-5-I-IV7-iii-VI7-115,progression,I-IV7-iii-VI7,5,115,train
48681,F#-1-I-i#-ii-V-111,progression,I-i#-ii-V,1,111,train
48682,D-3-ii#-V#-ii-V-225,progression,ii#-V#-ii-V,3,225,train
48683,B-6-I-VI-ii-V-maj-80,progression,I-VI-ii-V-maj,6,80,train
48684,D-7-i-vi-ii-V-min-223,progression,i-vi-ii-V-min,7,223,train
48685,A-3-ii-triV-I-33,progression,ii-triV-I,3,33,train
48686,F-4-I-i#-ii-V-203,progression,I-i#-ii-V,4,203,train
48687,E-7-ii-V-i-min-24,progression,ii-V-i-min,7,24,train
48688,F#-2-I-VI-ii-V-maj-108,progression,I-VI-ii-V-maj,2,108,train
48689,G-1-i-vi-ii-V-min-183,progression,i-vi-ii-V-min,1,183,train
48690,Ab-1-iii-VI-ii-V-2,progression,iii-VI-ii-V,1,2,validation
48691,F#-2-i-vi-ii-V-min-61,progression,i-vi-ii-V-min,2,61,train
48692,G-3-iii-VI-ii-V-245,progression,iii-VI-ii-V,3,245,train
48693,G-4-ii#-V#-ii-V-135,progression,ii#-V#-ii-V,4,135,train
48694,A-4-ii-V-I-maj-5,progression,ii-V-I-maj,4,5,train
48695,Eb-5-ii#-V#-ii-V-81,progression,ii#-V#-ii-V,5,81,train
48696,D-4-I-i#-ii-V-103,progression,I-i#-ii-V,4,103,validation
48697,G-6-ii#-V#-ii-V-113,progression,ii#-V#-ii-V,6,113,train
48698,Bb-1-ii#-V#-ii-V-182,progression,ii#-V#-ii-V,1,182,validation
48699,D-5-i-vi-ii-V-min-163,progression,i-vi-ii-V-min,5,163,train
48700,Bb-2-I-i#-ii-V-161,progression,I-i#-ii-V,2,161,validation
48701,D-7-iii-VI-ii-V-251,progression,iii-VI-ii-V,7,251,train
48702,Ab-4-ii#-V#-ii-V-42,progression,ii#-V#-ii-V,4,42,train
48703,Eb-1-I-VI-ii-V-maj-55,progression,I-VI-ii-V-maj,1,55,train
48704,F#-2-I-IV7-iii-VI7-155,progression,I-IV7-iii-VI7,2,155,train
48705,F-7-I-i#-ii-V-97,progression,I-i#-ii-V,7,97,train
48706,Bb-1-I-i#-ii-V-72,progression,I-i#-ii-V,1,72,validation
48707,C#-7-ii#-V#-ii-V-122,progression,ii#-V#-ii-V,7,122,train
48708,F#-3-i-vi-ii-V-min-149,progression,i-vi-ii-V-min,3,149,train
48709,A-3-iii-VI-ii-V-63,progression,iii-VI-ii-V,3,63,train
48710,A-3-ii-triV-I-60,progression,ii-triV-I,3,60,train
48711,Eb-3-iii-VI-ii-V-206,progression,iii-VI-ii-V,3,206,train
48712,F#-3-ii-V-i-min-15,progression,ii-V-i-min,3,15,train
48713,Eb-3-iii-VI-ii-V-168,progression,iii-VI-ii-V,3,168,train
48714,Bb-4-I-VI-ii-V-maj-211,progression,I-VI-ii-V-maj,4,211,train
48715,C-3-I-VI-ii-V-maj-210,progression,I-VI-ii-V-maj,3,210,train
48716,Bb-5-ii#-V#-ii-V-234,progression,ii#-V#-ii-V,5,234,train
48717,G-6-I-i#-ii-V-225,progression,I-i#-ii-V,6,225,test
48718,C-8-ii#-V#-ii-V-228,progression,ii#-V#-ii-V,8,228,train
48719,Bb-5-iii-VI-ii-V-92,progression,iii-VI-ii-V,5,92,train
48720,G-3-i-vi-ii-V-min-234,progression,i-vi-ii-V-min,3,234,train
48721,C-2-I-IV7-iii-VI7-112,progression,I-IV7-iii-VI7,2,112,train
48722,Bb-2-i-vi-ii-V-min-98,progression,i-vi-ii-V-min,2,98,train
48723,F-6-i-vi-ii-V-min-196,progression,i-vi-ii-V-min,6,196,train
48724,F-6-I-IV7-iii-VI7-47,progression,I-IV7-iii-VI7,6,47,validation
48725,D-5-I-VI-ii-V-maj-46,progression,I-VI-ii-V-maj,5,46,train
48726,F-2-I-VI-ii-V-maj-117,progression,I-VI-ii-V-maj,2,117,test
48727,C#-7-I-IV7-iii-VI7-138,progression,I-IV7-iii-VI7,7,138,train
48728,Ab-3-I-IV7-iii-VI7-70,progression,I-IV7-iii-VI7,3,70,train
48729,A-5-I-IV7-iii-VI7-193,progression,I-IV7-iii-VI7,5,193,train
48730,F-2-iii-VI-ii-V-68,progression,iii-VI-ii-V,2,68,train
48731,F#-5-I-VI-ii-V-maj-15,progression,I-VI-ii-V-maj,5,15,train
48732,C-3-I-i#-ii-V-147,progression,I-i#-ii-V,3,147,train
48733,D-2-ii#-V#-ii-V-228,progression,ii#-V#-ii-V,2,228,validation
48734,Eb-7-iii-VI-ii-V-42,progression,iii-VI-ii-V,7,42,train
48735,C#-2-I-IV7-iii-VI7-164,progression,I-IV7-iii-VI7,2,164,train
48736,Eb-2-i-vi-ii-V-min-211,progression,i-vi-ii-V-min,2,211,train
48737,F#-2-i-vi-ii-V-min-57,progression,i-vi-ii-V-min,2,57,train
48738,G-2-ii#-V#-ii-V-8,progression,ii#-V#-ii-V,2,8,train
48739,D-4-ii#-V#-ii-V-249,progression,ii#-V#-ii-V,4,249,train
48740,Eb-1-ii#-V#-ii-V-81,progression,ii#-V#-ii-V,1,81,validation
48741,C-6-ii#-V#-ii-V-31,progression,ii#-V#-ii-V,6,31,validation
48742,Eb-1-I-i#-ii-V-65,progression,I-i#-ii-V,1,65,train
48743,Ab-7-I-i#-ii-V-22,progression,I-i#-ii-V,7,22,train
48744,C#-3-iii-VI-ii-V-147,progression,iii-VI-ii-V,3,147,train
48745,C#-5-I-i#-ii-V-213,progression,I-i#-ii-V,5,213,train
48746,F-1-I-VI-ii-V-maj-114,progression,I-VI-ii-V-maj,1,114,train
48747,C-5-ii#-V#-ii-V-67,progression,ii#-V#-ii-V,5,67,test
48748,Bb-6-ii-V-I-maj-10,progression,ii-V-I-maj,6,10,train
48749,C#-6-I-i#-ii-V-157,progression,I-i#-ii-V,6,157,train
48750,B-4-ii#-V#-ii-V-237,progression,ii#-V#-ii-V,4,237,train
48751,C-8-i-vi-ii-V-min-217,progression,i-vi-ii-V-min,8,217,test
48752,A-7-I-IV7-iii-VI7-58,progression,I-IV7-iii-VI7,7,58,train
48753,C-6-iii-VI-ii-V-198,progression,iii-VI-ii-V,6,198,train
48754,E-1-I-i#-ii-V-101,progression,I-i#-ii-V,1,101,test
48755,F#-6-I-IV7-iii-VI7-121,progression,I-IV7-iii-VI7,6,121,train
48756,C#-7-I-VI-ii-V-maj-139,progression,I-VI-ii-V-maj,7,139,test
48757,C#-6-I-VI-ii-V-maj-62,progression,I-VI-ii-V-maj,6,62,train
48758,Ab-4-I-VI-ii-V-maj-178,progression,I-VI-ii-V-maj,4,178,train
48759,Eb-1-ii-V-I-maj-47,progression,ii-V-I-maj,1,47,train
48760,G-4-ii#-V#-ii-V-240,progression,ii#-V#-ii-V,4,240,train
48761,C#-2-I-VI-ii-V-maj-125,progression,I-VI-ii-V-maj,2,125,test
48762,F#-4-iii-VI-ii-V-0,progression,iii-VI-ii-V,4,0,train
48763,F-6-i-vi-ii-V-min-195,progression,i-vi-ii-V-min,6,195,train
48764,C-5-iii-VI-ii-V-25,progression,iii-VI-ii-V,5,25,validation
48765,C-8-I-VI-ii-V-maj-124,progression,I-VI-ii-V-maj,8,124,test
48766,E-3-iii-VI-ii-V-112,progression,iii-VI-ii-V,3,112,train
48767,Bb-2-I-IV7-iii-VI7-190,progression,I-IV7-iii-VI7,2,190,train
48768,G-4-ii#-V#-ii-V-69,progression,ii#-V#-ii-V,4,69,train
48769,C-7-ii#-V#-ii-V-106,progression,ii#-V#-ii-V,7,106,train
48770,D-4-ii#-V#-ii-V-125,progression,ii#-V#-ii-V,4,125,train
48771,G-1-I-IV7-iii-VI7-198,progression,I-IV7-iii-VI7,1,198,test
48772,Ab-6-iii-VI-ii-V-147,progression,iii-VI-ii-V,6,147,train
48773,C#-5-I-i#-ii-V-232,progression,I-i#-ii-V,5,232,train
48774,B-6-I-i#-ii-V-248,progression,I-i#-ii-V,6,248,train
48775,Ab-6-I-i#-ii-V-190,progression,I-i#-ii-V,6,190,train
48776,A-4-I-i#-ii-V-107,progression,I-i#-ii-V,4,107,train
48777,C#-5-ii-triV-I-21,progression,ii-triV-I,5,21,train
48778,B-1-I-VI-ii-V-maj-172,progression,I-VI-ii-V-maj,1,172,train
48779,C-2-ii-triV-I-32,progression,ii-triV-I,2,32,train
48780,E-1-I-VI-ii-V-maj-192,progression,I-VI-ii-V-maj,1,192,train
48781,C-5-I-i#-ii-V-167,progression,I-i#-ii-V,5,167,train
48782,F#-1-iii-VI-ii-V-164,progression,iii-VI-ii-V,1,164,train
48783,Bb-2-I-VI-ii-V-maj-64,progression,I-VI-ii-V-maj,2,64,test
48784,Bb-4-ii#-V#-ii-V-225,progression,ii#-V#-ii-V,4,225,train
48785,F#-4-i-vi-ii-V-min-202,progression,i-vi-ii-V-min,4,202,train
48786,C-5-ii-V-I-maj-13,progression,ii-V-I-maj,5,13,train
48787,B-6-iii-VI-ii-V-0,progression,iii-VI-ii-V,6,0,train
48788,Ab-1-ii#-V#-ii-V-43,progression,ii#-V#-ii-V,1,43,train
48789,C#-4-I-VI-ii-V-maj-246,progression,I-VI-ii-V-maj,4,246,train
48790,A-2-iii-VI-ii-V-111,progression,iii-VI-ii-V,2,111,train
48791,F-5-i-vi-ii-V-min-251,progression,i-vi-ii-V-min,5,251,test
48792,Ab-6-i-vi-ii-V-min-161,progression,i-vi-ii-V-min,6,161,train
48793,C#-5-iii-VI-ii-V-122,progression,iii-VI-ii-V,5,122,train
48794,C-8-I-VI-ii-V-maj-229,progression,I-VI-ii-V-maj,8,229,train
48795,D-6-iii-VI-ii-V-241,progression,iii-VI-ii-V,6,241,train
48796,C-3-I-VI-ii-V-maj-121,progression,I-VI-ii-V-maj,3,121,train
48797,G-1-ii#-V#-ii-V-130,progression,ii#-V#-ii-V,1,130,validation
48798,F#-2-I-IV7-iii-VI7-51,progression,I-IV7-iii-VI7,2,51,train
48799,G-2-I-IV7-iii-VI7-42,progression,I-IV7-iii-VI7,2,42,test
48800,C-6-i-vi-ii-V-min-195,progression,i-vi-ii-V-min,6,195,train
48801,B-7-ii#-V#-ii-V-21,progression,ii#-V#-ii-V,7,21,train
48802,Eb-1-I-i#-ii-V-40,progression,I-i#-ii-V,1,40,validation
48803,Bb-5-I-IV7-iii-VI7-121,progression,I-IV7-iii-VI7,5,121,validation
48804,B-4-ii-V-i-min-12,progression,ii-V-i-min,4,12,validation
48805,E-2-ii#-V#-ii-V-193,progression,ii#-V#-ii-V,2,193,train
48806,B-4-iii-VI-ii-V-112,progression,iii-VI-ii-V,4,112,train
48807,Eb-3-i-vi-ii-V-min-174,progression,i-vi-ii-V-min,3,174,test
48808,G-3-iii-VI-ii-V-130,progression,iii-VI-ii-V,3,130,train
48809,B-4-I-i#-ii-V-37,progression,I-i#-ii-V,4,37,train
48810,B-1-I-i#-ii-V-118,progression,I-i#-ii-V,1,118,train
48811,G-5-I-IV7-iii-VI7-217,progression,I-IV7-iii-VI7,5,217,test
48812,Eb-4-ii-triV-I-39,progression,ii-triV-I,4,39,train
48813,F#-1-I-VI-ii-V-maj-212,progression,I-VI-ii-V-maj,1,212,train
48814,B-5-I-IV7-iii-VI7-126,progression,I-IV7-iii-VI7,5,126,train
48815,D-7-I-i#-ii-V-176,progression,I-i#-ii-V,7,176,train
48816,F#-6-I-IV7-iii-VI7-69,progression,I-IV7-iii-VI7,6,69,train
48817,F-6-I-IV7-iii-VI7-228,progression,I-IV7-iii-VI7,6,228,train
48818,E-3-iii-VI-ii-V-151,progression,iii-VI-ii-V,3,151,validation
48819,G-7-I-i#-ii-V-109,progression,I-i#-ii-V,7,109,train
48820,Bb-3-I-VI-ii-V-maj-169,progression,I-VI-ii-V-maj,3,169,train
48821,C#-6-I-IV7-iii-VI7-174,progression,I-IV7-iii-VI7,6,174,validation
48822,Ab-7-ii-triV-I-31,progression,ii-triV-I,7,31,train
48823,C-8-ii#-V#-ii-V-50,progression,ii#-V#-ii-V,8,50,validation
48824,D-2-ii#-V#-ii-V-76,progression,ii#-V#-ii-V,2,76,train
48825,B-2-iii-VI-ii-V-10,progression,iii-VI-ii-V,2,10,train
48826,C#-4-i-vi-ii-V-min-120,progression,i-vi-ii-V-min,4,120,test
48827,C-5-iii-VI-ii-V-89,progression,iii-VI-ii-V,5,89,train
48828,C#-1-ii#-V#-ii-V-123,progression,ii#-V#-ii-V,1,123,train
48829,B-6-I-i#-ii-V-61,progression,I-i#-ii-V,6,61,train
48830,Ab-4-ii-triV-I-29,progression,ii-triV-I,4,29,train
48831,Bb-5-iii-VI-ii-V-189,progression,iii-VI-ii-V,5,189,train
48832,C-4-I-IV7-iii-VI7-208,progression,I-IV7-iii-VI7,4,208,train
48833,C-7-i-vi-ii-V-min-70,progression,i-vi-ii-V-min,7,70,train
48834,C#-1-I-VI-ii-V-maj-169,progression,I-VI-ii-V-maj,1,169,validation
48835,D-1-ii#-V#-ii-V-54,progression,ii#-V#-ii-V,1,54,train
48836,F-6-iii-VI-ii-V-207,progression,iii-VI-ii-V,6,207,test
48837,B-3-ii-V-I-maj-4,progression,ii-V-I-maj,3,4,train
48838,Bb-1-iii-VI-ii-V-133,progression,iii-VI-ii-V,1,133,train
48839,Eb-1-i-vi-ii-V-min-104,progression,i-vi-ii-V-min,1,104,validation
48840,C-2-ii#-V#-ii-V-130,progression,ii#-V#-ii-V,2,130,test
48841,B-3-iii-VI-ii-V-248,progression,iii-VI-ii-V,3,248,train
48842,A-5-I-i#-ii-V-157,progression,I-i#-ii-V,5,157,train
48843,Eb-4-ii-V-I-maj-46,progression,ii-V-I-maj,4,46,train
48844,E-1-i-vi-ii-V-min-190,progression,i-vi-ii-V-min,1,190,validation
48845,F-3-ii-V-i-min-54,progression,ii-V-i-min,3,54,train
